DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2023-10-31,Ropa,2142.69,29.5,693.03
2023-10-31,Ferreteria,1100.99,1606.77,1002.03
2023-10-31,Jugueteria,540.2,295.86,3226.84
2023-10-31,Oficina,2511.05,3056.09,1562.68
2023-11-01,Electrodomesticos,2158.7,2283.93,1191.81
2023-11-01,Ropa,345.47,702.71,969.96
2023-11-01,Ferreteria,2155.22,636.96,2195.06
2023-11-01,Jugueteria,7300.69,393.78,4931.53
2023-11-01,Oficina,2112.33,3410.56,5401.52
2023-11-02,Electrodomesticos,19.56,528.33,2232.72
2023-11-02,Ropa,1280.25,296.87,3096.87
2023-11-02,Ferreteria,7420.53,2795.69,74.37
2023-11-02,Jugueteria,2301.55,1483.74,5754.74
2023-11-02,Oficina,1300.45,808.03,793.95
2023-11-03,Electrodomesticos,3955.86,2020.94,260.55
2023-11-03,Ropa,2703.31,159.48,4262.06
2023-11-03,Ferreteria,1111.14,1389.75,2119.31
2023-11-03,Jugueteria,1439.68,488.22,3226.72
2023-11-03,Oficina,2114.89,1449.49,899.92
2023-11-04,Electrodomesticos,3870.89,2360.28,1906.63
2023-11-04,Ropa,123.83,1097.03,1014.51
2023-11-04,Ferreteria,3080.02,603.39,1073.32
2023-11-04,Jugueteria,1225.8,990.51,4189.27
2023-11-04,Oficina,2233.73,457.22,1856.07
2023-11-05,Electrodomesticos,8316.81,1033.88,6699.43
2023-11-05,Ropa,4458.18,130.58,3994.73
2023-11-05,Ferreteria,992.23,3559.46,1437.74
2023-11-05,Jugueteria,3028.85,484.28,985.03
2023-11-05,Oficina,459.87,1935.91,2852.73
2023-11-06,Electrodomesticos,1642.2,1219.16,3440.9
2023-11-06,Ropa,4316.85,2461.99,619.92
2023-11-06,Ferreteria,2228.11,1042.86,410.9
2023-11-06,Jugueteria,693.94,272.42,235.99
2023-11-06,Oficina,1233.17,712.89,5458.77
2023-11-07,Electrodomesticos,2045.11,2147.86,1580.05
2023-11-07,Ropa,4391.41,423.74,1283.53
2023-11-07,Ferreteria,2017.02,2568.91,2837.74
2023-11-07,Jugueteria,7559.46,2814.16,5683.91
2023-11-07,Oficina,1692.81,1441.52,5052.19
2023-11-08,Electrodomesticos,3696.5,1898.81,4133.31
2023-11-08,Ropa,1205.81,246.91,1840.67
2023-11-08,Ferreteria,79.22,748.45,1326.29
2023-11-08,Jugueteria,12.05,2178.43,1997.78
2023-11-08,Oficina,6475.89,1181.34,1751.02
2023-11-09,Electrodomesticos,591.59,2137.77,2167.24
2023-11-09,Ropa,890.05,326.5,1262.26
2023-11-09,Ferreteria,555.03,1105.61,2446.24
2023-11-09,Jugueteria,6251.72,509.12,3421.7
2023-11-09,Oficina,2506.83,1398.33,1771.35
2023-11-10,Electrodomesticos,2251.85,605.06,1795.98
2023-11-10,Ropa,2616.59,803.69,1332.96
2023-11-10,Ferreteria,1227.17,786.78,4114.31
2023-11-10,Jugueteria,3055.17,1091.18,4050.43
2023-11-10,Oficina,1745.25,1312.45,98.21
2023-11-11,Electrodomesticos,969.09,81.72,7129.75
2023-11-11,Ropa,4662.14,3791.72,1301.01
2023-11-11,Ferreteria,2041.95,667.34,290.58
2023-11-11,Jugueteria,6705.84,238.53,862.38
2023-11-11,Oficina,2341.46,3263.36,5545.88
2023-11-12,Electrodomesticos,1131.08,2426.77,1637.72
2023-11-12,Ropa,2467.7,863.6,4151.87
2023-11-12,Ferreteria,946.48,1450.7,248.49
2023-11-12,Jugueteria,5398.46,406.1,3913.43
2023-11-12,Oficina,2509.95,843.98,2328.1
2023-11-13,Electrodomesticos,3374.63,620.31,1056.2
2023-11-13,Ropa,5930.33,1697.97,5828.01
2023-11-13,Ferreteria,948.92,684.16,5902.09
2023-11-13,Jugueteria,1672.1,1702.06,498.85
2023-11-13,Oficina,2279.41,1889.77,1352.44
2023-11-14,Electrodomesticos,2367.85,1522.51,3000.69
2023-11-14,Ropa,6466.03,1812.51,1411.11
2023-11-14,Ferreteria,719.68,2298.6,4269.63
2023-11-14,Jugueteria,728.66,10.99,2262.55
2023-11-14,Oficina,5291.47,678.15,5729.98
2023-11-15,Electrodomesticos,6666.13,4330.1,695.52
2023-11-15,Ropa,943.68,3299.18,7820.63
2023-11-15,Ferreteria,3503.63,185.1,3692.61
2023-11-15,Jugueteria,5684.53,2322.91,4330.2
2023-11-15,Oficina,1807.54,48.31,1974.73
2023-11-16,Electrodomesticos,2844,1434.69,4014.9
2023-11-16,Ropa,4275.23,330.73,2696.16
2023-11-16,Ferreteria,3141.48,3606.25,5986.71
2023-11-16,Jugueteria,6980,1791.54,3498.39
2023-11-16,Oficina,29.73,124.17,2694.96
2023-11-17,Electrodomesticos,2071.77,1171.98,6270.91
2023-11-17,Ropa,1496.24,2546.53,1139.29
2023-11-17,Ferreteria,3412.99,1512.69,2177.34
2023-11-17,Jugueteria,5434.55,139.93,900.15
2023-11-17,Oficina,287.73,1250.6,1620.14
2023-11-18,Electrodomesticos,257.6,1333.11,1296.25
2023-11-18,Ropa,1637.78,1410.11,1777.93
2023-11-18,Ferreteria,2007.72,2240.46,2404.42
2023-11-18,Jugueteria,1328.38,512.95,2043.81
2023-11-18,Oficina,6083.35,620.66,2691.5
2023-11-19,Electrodomesticos,1916.03,724.86,1051.58
2023-11-19,Ropa,405.65,1964.66,656.49
2023-11-19,Ferreteria,3209.56,1695.82,2751.27
2023-11-19,Jugueteria,2551.21,282.49,4370.71
2023-11-19,Oficina,2471.29,893.54,1689.4
2023-11-20,Electrodomesticos,2588.26,304.09,2774.02
2023-11-20,Ropa,9176.19,1924.7,2376.9
2023-11-20,Ferreteria,453.47,493.57,4577.63
2023-11-20,Jugueteria,249.25,937.7,2440.67
2023-11-20,Oficina,548.82,4043.17,211.88
2023-11-21,Electrodomesticos,1157.49,625.82,4583.55
2023-11-21,Ropa,3702.05,540.85,2226.07
2023-11-21,Ferreteria,3904.03,2131.3,1259.81
2023-11-21,Jugueteria,1090.46,424.28,3860.86
2023-11-21,Oficina,2767.15,1586.97,1508.03
2023-11-22,Electrodomesticos,1936.46,1446.92,3715.74
2023-11-22,Ropa,1776.37,872.03,4212.2
2023-11-22,Ferreteria,4789.86,712.65,3697.05
2023-11-22,Jugueteria,1878.12,3920.86,52.75
2023-11-22,Oficina,4180.6,1397.54,2105.42
2023-11-23,Electrodomesticos,875.72,1149.15,7558.27
2023-11-23,Ropa,3651.16,2904.32,2060.31
2023-11-23,Ferreteria,8357.59,1138.87,3443.78
2023-11-23,Jugueteria,941,1091.08,2058.36
2023-11-23,Oficina,3007.34,547.98,1074.56
2023-11-24,Electrodomesticos,2861.3,1939.72,686
2023-11-24,Ropa,622.34,2520.37,4253.63
2023-11-24,Ferreteria,4306.74,648.79,3043.77
2023-11-24,Jugueteria,250.69,873.56,8278.23
2023-11-24,Oficina,8915.18,2614.1,1682.25
2023-11-25,Electrodomesticos,2884.31,26.51,2812.98
2023-11-25,Ropa,1870.98,652.96,1756.79
2023-11-25,Ferreteria,567.29,593.06,1785.17
2023-11-25,Jugueteria,2588.14,1265,5349.21
2023-11-25,Oficina,4924.47,3634.25,1683.32
2023-11-26,Electrodomesticos,386.58,42.77,4714.74
2023-11-26,Ropa,1424.2,1912.88,1734.72
2023-11-26,Ferreteria,7041.71,842.13,159.87
2023-11-26,Jugueteria,4046.54,916.01,126.05
2023-11-26,Oficina,900.24,3252.59,7224.1
2023-11-27,Electrodomesticos,155.88,345.15,2764.47
2023-11-27,Ropa,2086.81,814.18,4801.69
2023-11-27,Ferreteria,300.61,657.25,3063.52
2023-11-27,Jugueteria,175.8,1590.6,938.41
2023-11-27,Oficina,9092.41,2179.9,727.57
2023-11-28,Electrodomesticos,1536.07,1994.54,1750.78
2023-11-28,Ropa,553.28,83.52,6806.59
2023-11-28,Ferreteria,2572.38,851.11,5789.76
2023-11-28,Jugueteria,2366.09,3954.97,2916.52
2023-11-28,Oficina,10857.64,951.72,330.76
2023-11-29,Electrodomesticos,464.27,1627.2,956.3
2023-11-29,Ropa,307.87,113.56,1240.53
2023-11-29,Ferreteria,314.41,327.07,3448.87
2023-11-29,Jugueteria,7559.54,1271.33,3266.01
2023-11-29,Oficina,1922.39,928.65,611.15
2023-11-30,Electrodomesticos,929.34,830.75,1219.38
2023-11-30,Ropa,5129.62,1568.48,4665.82
2023-11-30,Ferreteria,4391.72,2091.39,4979.05
2023-11-30,Jugueteria,1259.11,3232.34,3886.77
2023-11-30,Oficina,5260.18,823.63,560.49
2023-12-01,Electrodomesticos,3701.53,1959.2,1003.62
2023-12-01,Ropa,2423.65,914.72,96.09
2023-12-01,Ferreteria,6356.67,4984.93,4276.56
2023-12-01,Jugueteria,3069.14,1247.66,4899.1
2023-12-01,Oficina,2235.96,1006.36,7551.5
2023-12-02,Electrodomesticos,10993.42,4201.2,119.49
2023-12-02,Ropa,878.88,2.94,3073.28
2023-12-02,Ferreteria,1709.38,604.31,3254.44
2023-12-02,Jugueteria,2532.93,2728.41,7891.79
2023-12-02,Oficina,1659.47,899.48,1953.75
2023-12-03,Electrodomesticos,990.67,943.32,874.07
2023-12-03,Ropa,6174.03,1952.01,881.57
2023-12-03,Ferreteria,1670.54,1142.3,3343.54
2023-12-03,Jugueteria,499.73,880.4,3266.51
2023-12-03,Oficina,3259.26,681.02,3097.76
2023-12-04,Electrodomesticos,441.35,282.47,1670.25
2023-12-04,Ropa,1456.2,1940.22,2812.72
2023-12-04,Ferreteria,7029.25,2415.34,1375.85
2023-12-04,Jugueteria,1516.39,78.28,3482.79
2023-12-04,Oficina,3294.94,1000.21,5675.59
2023-12-05,Electrodomesticos,2902.15,1871.88,4797
2023-12-05,Ropa,594.94,1740.29,2265.36
2023-12-05,Ferreteria,4204.33,58.3,2974.51
2023-12-05,Jugueteria,7781.73,557.69,5919.07
2023-12-05,Oficina,392.85,2393.12,1059.96
2023-12-06,Electrodomesticos,3522.65,711.01,1189.08
2023-12-06,Ropa,2946.26,25.1,3154.53
2023-12-06,Ferreteria,5065.68,776.26,3239.75
2023-12-06,Jugueteria,276.35,1954.66,112.92
2023-12-06,Oficina,917.28,2187.85,4146.12
2023-12-07,Electrodomesticos,3193.33,2211.91,1522.97
2023-12-07,Ropa,59.99,724.14,2418.65
2023-12-07,Ferreteria,3569,608,6935.72
2023-12-07,Jugueteria,5259.09,270.74,1140.85
2023-12-07,Oficina,1627.12,1942.83,321.31
2023-12-08,Electrodomesticos,1360.6,1691.08,346.41
2023-12-08,Ropa,779.42,2093.96,548.16
2023-12-08,Ferreteria,12.09,269.22,2981.8
2023-12-08,Jugueteria,492.35,108.31,1192.67
2023-12-08,Oficina,9326.08,1260.18,7958.9
2023-12-09,Electrodomesticos,4565,2159.57,665.87
2023-12-09,Ropa,700.57,2195.14,141.31
2023-12-09,Ferreteria,7498.36,664.7,711.23
2023-12-09,Jugueteria,1036.19,908.09,9735.7
2023-12-09,Oficina,798.44,105.06,2697.22
2023-12-10,Electrodomesticos,205.28,290.66,3428.9
2023-12-10,Ropa,2870.34,696.6,1256.36
2023-12-10,Ferreteria,5374.99,1919.85,447.88
2023-12-10,Jugueteria,490.95,597.54,4294.83
2023-12-10,Oficina,1504.56,810.86,361.92
2023-12-11,Electrodomesticos,3767.07,125.88,1696.2
2023-12-11,Ropa,1023.07,7364.56,1164.06
2023-12-11,Ferreteria,4599.89,1494.07,3456.93
2023-12-11,Jugueteria,7397.2,384.86,1814.44
2023-12-11,Oficina,1210.73,912.06,10555.68
2023-12-12,Electrodomesticos,3576.48,596.32,3773.81
2023-12-12,Ropa,1442.74,123.46,112.35
2023-12-12,Ferreteria,560.15,181.31,2904.95
2023-12-12,Jugueteria,1884.16,2050.06,1762.84
2023-12-12,Oficina,3306.03,1705.87,1373.23
2023-12-13,Electrodomesticos,865.75,573.1,978.44
2023-12-13,Ropa,2636.74,1437.08,2470.92
2023-12-13,Ferreteria,1217.86,4434.77,3613.38
2023-12-13,Jugueteria,7253.57,1321.36,3852.68
2023-12-13,Oficina,3214.43,9.16,3558.01
2023-12-14,Electrodomesticos,3061.84,3782.88,1721.85
2023-12-14,Ropa,124.44,671.78,913.31
2023-12-14,Ferreteria,7446.4,1230.58,3503.4
2023-12-14,Jugueteria,1532.22,1045.86,1309.51
2023-12-14,Oficina,903.2,517.66,6861.75
2023-12-15,Electrodomesticos,3155.73,144.13,221.01
2023-12-15,Ropa,11615.89,154.74,2679.66
2023-12-15,Ferreteria,369.71,3386.56,7291.54
2023-12-15,Jugueteria,422.18,1282.7,406.18
2023-12-15,Oficina,211.92,2782.05,5617.06
2023-12-16,Electrodomesticos,2011.05,2583,2902.89
2023-12-16,Ropa,6601.81,1225.08,1505.55
2023-12-16,Ferreteria,3973.43,545.63,4065.81
2023-12-16,Jugueteria,6155.53,2012.62,215.72
2023-12-16,Oficina,852.51,2072.44,10985.4
2023-12-17,Electrodomesticos,3697.82,2521.49,766.06
2023-12-17,Ropa,7072.5,1261.35,9592.1
2023-12-17,Ferreteria,932.12,363.66,194.84
2023-12-17,Jugueteria,3309.35,2824.09,4262.8
2023-12-17,Oficina,1443.91,268.59,1303.94
2023-12-18,Electrodomesticos,728.56,1504.53,390.65
2023-12-18,Ropa,7425.86,86.74,6048.19
2023-12-18,Ferreteria,911.06,920.92,367.21
2023-12-18,Jugueteria,242.54,2227.38,3238.36
2023-12-18,Oficina,1045.6,298.47,877.63
2023-12-19,Electrodomesticos,907.75,1162.75,1651.17
2023-12-19,Ropa,2133.44,1209.35,2356.75
2023-12-19,Ferreteria,4578.32,3751.14,6983.37
2023-12-19,Jugueteria,2597.39,982.06,927.15
2023-12-19,Oficina,4087.12,127.48,1358.43
2023-12-20,Electrodomesticos,3461.14,337.23,1537.08
2023-12-20,Ropa,6823.36,689.27,2906.69
2023-12-20,Ferreteria,1985.4,3429.46,928.3
2023-12-20,Jugueteria,387.36,629.61,5483.51
2023-12-20,Oficina,2442.91,2009.82,5655.96
2023-12-21,Electrodomesticos,3486.44,264.9,8519.25
2023-12-21,Ropa,935.1,732.88,2284.21
2023-12-21,Ferreteria,5755.76,3132.79,4940.2
2023-12-21,Jugueteria,4556.17,335.22,369.14
2023-12-21,Oficina,628.3,4079.9,358.47
2023-12-22,Electrodomesticos,2078.92,1319.67,1532.52
2023-12-22,Ropa,9028.72,725.84,2779.84
2023-12-22,Ferreteria,1447.08,4583.44,4887.11
2023-12-22,Jugueteria,2084.84,2475.3,5883.64
2023-12-22,Oficina,2174.37,146.84,2126.47
2023-12-23,Electrodomesticos,6656.85,1664.3,3892.5
2023-12-23,Ropa,155.57,331.76,3592.81
2023-12-23,Ferreteria,316.01,3794.38,2765.3
2023-12-23,Jugueteria,3561.32,250.44,421.91
2023-12-23,Oficina,2086.21,1438.71,935.48
2023-12-24,Electrodomesticos,2168.54,279.52,1199.93
2023-12-24,Ropa,670.58,2869.83,2643.59
2023-12-24,Ferreteria,5200.85,394.96,811.74
2023-12-24,Jugueteria,3096.83,896.85,5365.73
2023-12-24,Oficina,151.81,139.65,1721.09
2023-12-25,Electrodomesticos,2284.07,1033.39,1364.41
2023-12-25,Ropa,5207.19,1486.04,2994.94
2023-12-25,Ferreteria,4256.19,2331.59,1708.21
2023-12-25,Jugueteria,1982.63,1289.26,8830.28
2023-12-25,Oficina,196.68,1925.24,180.06
2023-12-26,Electrodomesticos,2428.44,5141.5,1431.77
2023-12-26,Ropa,946.24,930.43,559.32
2023-12-26,Ferreteria,9942.58,1090.89,9021.27
2023-12-26,Jugueteria,3576.79,78.77,1167.93
2023-12-26,Oficina,2670.01,2120.08,7479.93
2023-12-27,Electrodomesticos,2621.08,2065.11,1156.68
2023-12-27,Ropa,1271.59,773.02,2487.29
2023-12-27,Ferreteria,1029.22,2845.79,7417.61
2023-12-27,Jugueteria,6059.29,351.51,234.97
2023-12-27,Oficina,890.13,798.58,228.65
2023-12-28,Electrodomesticos,125.17,755.46,4769.13
2023-12-28,Ropa,1515.12,2355.83,174.41
2023-12-28,Ferreteria,4621.04,4433.85,8020.39
2023-12-28,Jugueteria,3092.35,2571.61,2229.08
2023-12-28,Oficina,9686.16,129.67,2400.86
2023-12-29,Electrodomesticos,412.73,773.24,4410.09
2023-12-29,Ropa,8915.33,2287.51,2175.56
2023-12-29,Ferreteria,1691.74,1020.44,1855.05
2023-12-29,Jugueteria,2361.68,1207.33,1191.84
2023-12-29,Oficina,2056.58,3935.25,6592.56
2023-12-30,Electrodomesticos,933.91,498.86,5701.51
2023-12-30,Ropa,2147.91,1520.9,3649.01
2023-12-30,Ferreteria,10227.44,2970.98,1048.76
2023-12-30,Jugueteria,175.58,2615.81,4622.46
2023-12-30,Oficina,1084.27,433.51,669.26
2023-12-31,Electrodomesticos,104.82,485.36,8054.89
2023-12-31,Ropa,7995.76,2999.71,2261.05
2023-12-31,Ferreteria,3943.5,1796.21,2470.71
2023-12-31,Jugueteria,764.6,260.09,873.33
2023-12-31,Oficina,6011.73,3358.97,3655.75
2024-01-01,Electrodomesticos,3349.49,2835.22,3514.86
2024-01-01,Ropa,41.18,2250.22,5021.01
2024-01-01,Ferreteria,8077.12,2035.92,2112.18
2024-01-01,Jugueteria,2246.4,5.99,1045.7
2024-01-01,Oficina,1868.91,706.15,3908.25
2024-01-02,Electrodomesticos,658.21,1200.42,4407.47
2024-01-02,Ropa,4867.26,3434.28,3732.16
2024-01-02,Ferreteria,593.89,1547.47,5834
2024-01-02,Jugueteria,3406.92,713.06,888.65
2024-01-02,Oficina,7687.2,2508.25,2093.5
2024-01-03,Electrodomesticos,7115.63,680.81,2624.14
2024-01-03,Ropa,3317.48,4696.82,1574.75
2024-01-03,Ferreteria,311.07,43.65,4431.15
2024-01-03,Jugueteria,3013.19,378.56,551.54
2024-01-03,Oficina,2494.81,1877.78,6461.22
2024-01-04,Electrodomesticos,1694.17,1639.9,178.15
2024-01-04,Ropa,4089.51,2737.69,2273.78
2024-01-04,Ferreteria,3567.25,1558.42,4303.18
2024-01-04,Jugueteria,1432.47,2062.82,2633.31
2024-01-04,Oficina,4707.96,1032.74,5231.34
2024-01-05,Electrodomesticos,884.78,399.92,204.77
2024-01-05,Ropa,2105.74,2815.68,10645.97
2024-01-05,Ferreteria,98.74,1439.28,402.2
2024-01-05,Jugueteria,6738.81,247.64,1689.82
2024-01-05,Oficina,4514.39,2766.81,1661.08
2024-01-06,Electrodomesticos,1888.43,5297.81,43.13
2024-01-06,Ropa,4263.44,722.35,352
2024-01-06,Ferreteria,7934.51,588.48,6890.64
2024-01-06,Jugueteria,271.8,146.85,5237.93
2024-01-06,Oficina,2287.84,1971.7,4903.37
2024-01-07,Electrodomesticos,6941.15,4995.85,9160.72
2024-01-07,Ropa,5189.46,233.89,612.49
2024-01-07,Ferreteria,1053.5,1085.27,2881.44
2024-01-07,Jugueteria,157.84,174.56,51.99
2024-01-07,Oficina,953.3,54.02,492.28
2024-01-08,Electrodomesticos,8.29,2068.72,1199.3
2024-01-08,Ropa,889.72,3523.41,6647.44
2024-01-08,Ferreteria,12547.94,747.37,1809.41
2024-01-08,Jugueteria,1662,3774.8,547.77
2024-01-08,Oficina,4108.76,219.78,8945.6
2024-01-09,Electrodomesticos,973.67,647.82,3178.44
2024-01-09,Ropa,8789.68,5587.52,112.99
2024-01-09,Ferreteria,3983.08,1782.31,8859.7
2024-01-09,Jugueteria,1145.31,2371.45,2286.62
2024-01-09,Oficina,4778.21,94.01,4047.32
2024-01-10,Electrodomesticos,759.13,192.49,3207.24
2024-01-10,Ropa,3153.6,78.38,4310.03
2024-01-10,Ferreteria,1569.67,3131.55,1088.24
2024-01-10,Jugueteria,7366.98,189.59,879.3
2024-01-10,Oficina,695.1,2537.38,3351.33
2024-01-11,Electrodomesticos,2859.65,1153.42,4877.44
2024-01-11,Ropa,1806.81,4096.07,3929.22
2024-01-11,Ferreteria,4156.12,1166.07,1121.44
2024-01-11,Jugueteria,2321.09,837.5,1579.69
2024-01-11,Oficina,6679.39,254.54,4750.8
2024-01-12,Electrodomesticos,114.3,426.66,1091.84
2024-01-12,Ropa,4851.76,784.95,6823.74
2024-01-12,Ferreteria,1215.43,2046.6,1661.31
2024-01-12,Jugueteria,1482.85,723.18,1170.73
2024-01-12,Oficina,7462.29,4648.55,6218.28
2024-01-13,Electrodomesticos,7412.16,2507.58,323.19
2024-01-13,Ropa,901.43,81.4,1090.58
2024-01-13,Ferreteria,4388.59,1859.04,1406.95
2024-01-13,Jugueteria,260.82,3806.54,6422.89
2024-01-13,Oficina,2401.8,907.01,4826.8
2024-01-14,Electrodomesticos,5928.78,2764.97,1502.49
2024-01-14,Ropa,756.21,1582.19,8615.74
2024-01-14,Ferreteria,2301.91,60.93,262.82
2024-01-14,Jugueteria,9970.58,3396.15,2845.59
2024-01-14,Oficina,453.36,1765.25,4477.93
2024-01-15,Electrodomesticos,36.23,136.43,2200.06
2024-01-15,Ropa,1685.78,1038.06,426.96
2024-01-15,Ferreteria,1134.55,549.74,1776.02
2024-01-15,Jugueteria,3067.15,3178.46,3941.31
2024-01-15,Oficina,4982.89,539.98,2311.07
2024-01-16,Electrodomesticos,564.82,2643.34,1823.16
2024-01-16,Ropa,801.23,729.14,351.86
2024-01-16,Ferreteria,1067.35,352.63,49.78
2024-01-16,Jugueteria,1447.56,1506.58,7111.09
2024-01-16,Oficina,6610.94,1082.07,288.82
2024-01-17,Electrodomesticos,2377.92,411.88,776.71
2024-01-17,Ropa,991.65,781.94,2414.54
2024-01-17,Ferreteria,593.51,1152.15,4165.16
2024-01-17,Jugueteria,5977.07,1496.71,890.3
2024-01-17,Oficina,297.16,1306.1,2492.36
2024-01-18,Electrodomesticos,3976.01,586.95,2708.93
2024-01-18,Ropa,8314.84,5953.65,208.08
2024-01-18,Ferreteria,3350.31,199.71,2258.7
2024-01-18,Jugueteria,1771.21,738.21,124.61
2024-01-18,Oficina,739.59,3246.79,14170.26
2024-01-19,Electrodomesticos,1083.47,465.19,8843.66
2024-01-19,Ropa,3005.89,3625.99,2648.58
2024-01-19,Ferreteria,2432.98,1458.54,1645.1
2024-01-19,Jugueteria,6475.05,2132.91,3407.58
2024-01-19,Oficina,4755.45,1418.33,2377.93
2024-01-20,Electrodomesticos,5699.91,136.29,1760.57
2024-01-20,Ropa,8498.42,1371.61,9164.81
2024-01-20,Ferreteria,1070.16,6288.84,1865.55
2024-01-20,Jugueteria,1655.96,1763.2,5268.69
2024-01-20,Oficina,1578.6,728.94,643.1
2024-01-21,Electrodomesticos,5928.18,4069.91,2762.6
2024-01-21,Ropa,7637.88,613.29,2326.42
2024-01-21,Ferreteria,2450.46,1603.72,3220.66
2024-01-21,Jugueteria,145.71,1366.78,4145.19
2024-01-21,Oficina,3519.76,3942.08,6805.53
2024-01-22,Electrodomesticos,792.66,3538.45,1095.59
2024-01-22,Ropa,6133.93,232.17,1904.35
2024-01-22,Ferreteria,4706.86,133.41,233.11
2024-01-22,Jugueteria,4080.77,2596.42,4139.07
2024-01-22,Oficina,2359.02,3421.77,11497.18
2024-01-23,Electrodomesticos,1326.5,1895.31,1304.29
2024-01-23,Ropa,2602.16,3018.45,9797.77
2024-01-23,Ferreteria,5442.1,194.71,2382.74
2024-01-23,Jugueteria,321.4,680.59,660.83
2024-01-23,Oficina,5262.62,418.08,2073.83
2024-01-24,Electrodomesticos,167.5,3233.78,5310.67
2024-01-24,Ropa,7082.13,799.46,5522.3
2024-01-24,Ferreteria,6686.4,207.35,4971.79
2024-01-24,Jugueteria,218.74,1280.29,1018.45
2024-01-24,Oficina,4047.15,3975.85,1170.06
2024-01-25,Electrodomesticos,2370.44,1216.96,598.53
2024-01-25,Ropa,618.14,556.16,2879.62
2024-01-25,Ferreteria,557.72,2483.62,1424.58
2024-01-25,Jugueteria,4999.04,472.6,2377.24
2024-01-25,Oficina,2763.78,459.24,3398.28
2024-01-26,Electrodomesticos,4238.57,1920.28,4880.64
2024-01-26,Ropa,3949.92,1532.24,3877.68
2024-01-26,Ferreteria,4959.08,1360.98,3048.61
2024-01-26,Jugueteria,132.04,393.73,4669.21
2024-01-26,Oficina,2806.23,1559.44,951.63
2024-01-27,Electrodomesticos,961.98,270.71,1954.92
2024-01-27,Ropa,2062.8,444.59,2921.63
2024-01-27,Ferreteria,4626.32,1208.41,2059.76
2024-01-27,Jugueteria,756.24,2355.44,2021.33
2024-01-27,Oficina,2851.83,1258.43,2181.16
2024-01-28,Electrodomesticos,4545.81,1165.89,348.76
2024-01-28,Ropa,2442.52,2190.31,10579.36
2024-01-28,Ferreteria,2757.43,3284.98,1957.15
2024-01-28,Jugueteria,9846.79,1203.62,1020.29
2024-01-28,Oficina,101.54,1045.44,3930.52
2024-01-29,Electrodomesticos,3784.57,239.67,1430.61
2024-01-29,Ropa,7086.41,2140.08,8237.47
2024-01-29,Ferreteria,3358.67,2930.91,2149.28
2024-01-29,Jugueteria,613.47,662.64,754.18
2024-01-29,Oficina,439.11,2496.14,2047.17
2024-01-30,Electrodomesticos,830.03,1153.4,4116.35
2024-01-30,Ropa,444.51,1720.95,1145.94
2024-01-30,Ferreteria,8725.84,618.85,6829.79
2024-01-30,Jugueteria,418.04,1554.28,463.46
2024-01-30,Oficina,4290.2,585.18,1332.9
2024-01-31,Electrodomesticos,1665.9,174.1,1512.74
2024-01-31,Ropa,1709.14,1432.59,1052.67
2024-01-31,Ferreteria,1357,1153.63,1714.49
2024-01-31,Jugueteria,7061.75,553.92,8816.29
2024-01-31,Oficina,851.9,4014.3,128.7
2024-02-01,Electrodomesticos,4133.39,1191.74,5516.37
2024-02-01,Ropa,2151.36,96.47,6608.01
2024-02-01,Ferreteria,1306.03,1115.57,1319.5
2024-02-01,Jugueteria,7939.99,1333.92,1142.38
2024-02-01,Oficina,2248.07,4785.58,2482.22
2024-02-02,Electrodomesticos,321.19,2488.2,1931.69
2024-02-02,Ropa,1338.48,346.96,2689.26
2024-02-02,Ferreteria,3869.1,2835.84,927.54
2024-02-02,Jugueteria,3051.99,453.92,2619.54
2024-02-02,Oficina,6466.15,685.35,6135.68
2024-02-03,Electrodomesticos,775.31,108.04,5103.81
2024-02-03,Ropa,3366.82,82.56,2789.6
2024-02-03,Ferreteria,1514.32,1520.47,818.58
2024-02-03,Jugueteria,2174.25,3646.26,5030.92
2024-02-03,Oficina,7480.83,941.01,1324.38
2024-02-04,Electrodomesticos,4164.79,853.54,611.49
2024-02-04,Ropa,2025.42,720.09,358.1
2024-02-04,Ferreteria,462.59,486.65,7949.05
2024-02-04,Jugueteria,2231.13,1732.5,227.5
2024-02-04,Oficina,1123.1,723.27,1790.97
2024-02-05,Electrodomesticos,2052.06,705.89,989.6
2024-02-05,Ropa,134.54,3306.47,8689.09
2024-02-05,Ferreteria,5755.96,2518.96,949
2024-02-05,Jugueteria,2671.64,1059.32,5988.39
2024-02-05,Oficina,5520.45,172,833.57
2024-02-06,Electrodomesticos,3752.5,236.29,5937.95
2024-02-06,Ropa,4498.25,1606.66,2291.63
2024-02-06,Ferreteria,1015.08,275.99,1116.79
2024-02-06,Jugueteria,4425.58,5931.58,6621.5
2024-02-06,Oficina,2339.36,1173.29,1555.39
2024-02-07,Electrodomesticos,4679.82,718.32,2381.87
2024-02-07,Ropa,8142.64,920.88,909.97
2024-02-07,Ferreteria,157.21,1014.25,6649.39
2024-02-07,Jugueteria,796.87,3695.15,4824
2024-02-07,Oficina,2446.87,187.49,1257.6
2024-02-08,Electrodomesticos,15427.53,826.56,3754.09
2024-02-08,Ropa,559.18,3276.47,3179
2024-02-08,Ferreteria,1487.36,746.01,9373.14
2024-02-08,Jugueteria,209.39,5440,659.56
2024-02-08,Oficina,1576.28,1177.47,4626.5
2024-02-09,Electrodomesticos,1139.66,570.47,4203.64
2024-02-09,Ropa,8431.01,141.67,3218.67
